compound_ID,SMILES
compound_2030554,CCOc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1
compound_2030555,Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2CC1CCNCC1
compound_2078800,CC(C)Oc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1
compound_2079231,CCCOc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1
compound_2079168,Nc1ncnc2c1c(-c1ccc3cc(OCc4ccccc4)ccc3c1)nn2CC1CCNCC1
compound_2079139,CCCCOc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1
compound_2079230,C=CCOc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1
compound_2079169,Nc1ncnc2c1c(-c1ccc3cc(OCc4ccccc4Cl)ccc3c1)nn2CC1CCNCC1
compound_2079317,Nc1ncnc2c1c(-c1ccc3cc(OCc4cccc(Cl)c4)ccc3c1)nn2CC1CCNCC1
compound_2079170,Nc1ncnc2c1c(-c1ccc3cc(OCc4ccc(Cl)cc4)ccc3c1)nn2CC1CCNCC1
compound_2078865,CC(C)n1nc(-c2ccc3cc(OCc4ccccc4)ccc3c2)c2c(N)ncnc21
compound_2079167,C=CCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1
compound_2079215,CC(C)COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1
compound_2078805,CC(C)COc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1
compound_6047364,Nc1ncnc2c1c(-c1ccc(Cl)cc1)nn2CC1CCNCC1
compound_5755204,Cc1cc(-c2nn(CC3CCNCC3)c3ncnc(N)c23)ccc1-c1ccccc1
compound_5806976,Nc1ncnc2c1c(-c1ccc3oc(-c4ccccc4)nc3c1)nn2CC1CCNCC1
compound_5785484,CC(C)COc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2c1
compound_3976713,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)c1
compound_3976713,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)c1
compound_2079229,COc1ccc2cc(-c3nn(C(C)(C)C)c4ncnc(N)c34)ccc2c1
compound_2030558,COc1ccc(-c2nn(CC3CCNCC3)c3ncnc(N)c23)cc1C
compound_2078781,Nc1ncnc2c1c(-c1ccccc1)nn2CC1CCNCC1
compound_2078876,CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2c1
compound_2079136,CC(C)n1nc(-c2cc3ccccc3[nH]2)c2c(N)ncnc21
compound_5932426,Cc1cccc2[nH]c(-c3nn(C(C)C)c4ncnc(N)c34)cc12
compound_2030556,CC(C)n1nc(-c2cc3c(Cl)cccc3[nH]2)c2c(N)ncnc21
compound_2079232,CCCCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1
compound_5983391,Cc1ccc(C)c(COc2ccc3cc(-c4nn(C(C)C)c5ncnc(N)c45)ccc3c2)c1
compound_5784931,Cc1ccccc1COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1
compound_5918917,Cc1ccc(C(F)(F)F)cc1COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1
compound_5776934,CC(C)n1nc(-c2ccc3cc(OCc4ccc(CC(F)(F)F)c(Cl)c4)ccc3c2)c2c(N)ncnc21
compound_5875647,CC(C)n1nc(-c2ccc3cc(OCc4cc(F)cc(Cl)c4)ccc3c2)c2c(N)ncnc21
compound_5767089,CC(Oc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1)c1ccccc1
compound_5860627,CC(C)n1nc(-c2ccc3cc(OCc4ccc(C(C)(C)C)cc4)ccc3c2)c2c(N)ncnc21
compound_5896441,CC(C)n1nc(-c2ccc3cc(OCc4ccncc4)ccc3c2)c2c(N)ncnc21
compound_5860895,Cn1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc21
compound_5888568,CN(C)c1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1
compound_5774425,CC(C)n1nc(-c2ccc3cc(OC(=O)c4cccc(Cl)c4)ccc3c2)c2c(N)ncnc21
compound_5028111,Cc1cccc(Cl)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5028912,Cc1cccc(C)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5028390,Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5877714,Cc1ccncc1-c1ccc2sc(NC(=O)[C@@H]3C[C@@H]3F)nc2c1
compound_5980456,Cc1ccncc1-c1ccc2sc(NC(=O)C3CC3)nc2c1
compound_5028003,Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3CO)sc2c1
compound_5796687,CC(=O)Nc1ccc(C)c(-c2ccc3nc(NC(=O)C4CC4)sc3c2)c1
compound_5923569,Cc1ccnc(Cl)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5858874,Cc1ccncc1-c1cnc2nc(NC(=O)C3CC3)sc2c1
compound_5802235,Cc1ccc(O)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5891431,Cc1ccc(C(C)(C)O)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_6011433,C=C(C)c1ccc(C)c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)c1
compound_5973964,CC(=O)c1cc(C)c(-c2ccc3sc(NC(=O)[C@@H]4C[C@@H]4F)nc3c2)cn1
compound_5917841,Cc1c(O)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5973988,Cc1cc(N)nc(C)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5865726,Cc1ccc2c(c1-c1ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c1)CCN2
compound_6040906,Cc1cccc(F)c1-c1cc2sc(NC(=O)[C@@H]3C[C@@H]3F)nc2cn1
compound_5758443,Cc1ccncc1-c1ccc2nc(N)sc2c1
compound_6031055,Cc1cc(C(C)O)ncc1-c1ccc2sc(NC(=O)[C@@H]3C[C@@H]3F)nc2c1
compound_5957243,Cc1cc(CO)ncc1-c1ccc2sc(NC(=O)[C@@H]3C[C@@H]3F)nc2c1
compound_5927204,CC(=O)N1CCc2c1ccc(C)c2-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5791020,Cc1ccncc1-c1ccc2nc(NC(=O)C3CC(F)C3)sc2c1
compound_6011619,Cc1cccc(F)c1-c1ccc2nc(NC(=O)[C@H]3C[C@@H](F)C3)sc2c1
compound_6059739,Cc1cccc(F)c1-c1ccc2nc(NC(=O)C3CC(F)C3)sc2c1
compound_5942715,Cc1ccncc1-c1ccc2nc(NC(=O)C3CC(F)(F)C3)sc2c1
compound_5774771,Cc1ccc(N(C)C(=O)OC(C)(C)C)c(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5760904,CNc1ccc(C)c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)c1F
compound_5872414,Cc1c(F)cncc1-c1ccc2nc(NC(=O)C3CC3)sc2c1
compound_5746944,Cc1c(F)cncc1-c1ccc2nc(NC(=O)C3CC3(F)F)sc2c1
compound_5803161,Cc1c(F)cncc1-c1ccc2nc(NC(=O)C3CCC3)sc2c1
compound_5941886,Cc1c(F)cncc1-c1ccc2nc(NC(=O)C3CC(F)C3)sc2c1
compound_6018936,Cc1c(F)cncc1-c1ccc2nc(NC(=O)C3CC(F)(F)C3)sc2c1
compound_5028581,Cc1ccncc1-c1ccc2nc(NC(=O)c3ccccc3)sc2c1
compound_5955383,CNc1nc2ccc(-c3cnccc3C)cc2s1
compound_5029002,Cc1ccsc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5818095,O=C(Nc1nc2ccc(B(O)O)cc2s1)[C@@H]1C[C@@H]1F
compound_5878653,Cc1cccc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3CO)sc2c1
compound_6005559,Cc1cccc(F)c1-c1ccc2nc(NC(=O)[C@H]3C[C@H]3CO)sc2c1
compound_5860130,Cc1ncncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5839218,CC(=O)c1cc(C)c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)cn1
compound_5962484,Cc1cccc(F)c1-c1ccc2nc(NC(=O)C3C[C@H]3CO)sc2c1
compound_6015719,Cc1c(F)cncc1-c1ccc2nc(NC(=O)C3C[C@H]3CO)sc2c1
compound_5028859,Cc1cc(C)c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)cn1
compound_5975201,Cc1cc(Cl)ncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5865654,Cc1cc(C(F)(F)F)ncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5900286,O=C(Nc1nc2ccc(-c3cnccc3CO)cc2s1)[C@@H]1C[C@@H]1F
compound_6053095,Cc1cc(CO)ncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5994971,Cc1cc(C(C)O)ncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5028023,O=C(Nc1nc2ccc(-c3cnccc3C(F)(F)F)cc2s1)[C@@H]1C[C@@H]1F
compound_5982552,Cc1ccc(C#Cc2ccccn2)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5749342,Cc1ccc(-n2cccn2)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5856578,CNC[C@@H]1CC1C(=O)Nc1nc2ccc(-c3cncc(F)c3C)cc2s1
compound_5836493,Cc1ccc2[nH]ccc2c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5962277,Cc1c(CO)cncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5028518,Cc1ccncc1-c1cc(F)c2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5028705,Cc1ncnc(C)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5844505,Cc1c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)ccc2c1NC(=O)C2
compound_5806101,C#Cc1ccc(C)c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)c1
compound_5028704,N#Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5838810,Cc1ccnc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_6058826,Cc1ccc(-c2cc[nH]c2)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5972118,Cc1ccc(-c2nccs2)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5968076,Cc1ccc(C#N)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5757470,Cc1cn(C2CCCCO2)nc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5789179,Cc1ccc(-c2ccc[nH]2)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5901761,Cc1ccc(-c2cc[nH]n2)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5896371,Cc1ccc2c(c1-c1ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c1)CC(=O)N2
compound_5805508,Cc1c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)ccc2sc(=O)[nH]c12
compound_5745384,O=C(Nc1nc2ccc(-c3cnc4[nH]ccc4c3)cc2s1)C1C[C@@H]1F
compound_6058150,Cc1cc(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)sn1
compound_5758744,Cc1nsc(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)c1Cl
compound_6008361,Cc1ccc(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)c2cn[nH]c12
compound_5891328,Cc1c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)ccc2cn[nH]c12
compound_5898041,Cc1nsc(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)c1C
compound_5875315,Cc1ccc(-c2ncc[nH]2)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5984043,Cc1ccc2ncsc2c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5851445,Cc1cc(CF)ncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5028534,Cc1ccncc1-c1ccc2nc(NC(=O)[C@H]3C[C@H]3F)sc2c1
compound_5028824,Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@H]3F)sc2c1
compound_5968106,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CC(O)C1
compound_6011357,Cn1c(C(F)F)nc2c(-c3cncnc3)cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc21
compound_5934662,Cc1nc2c(-c3cncnc3)cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2n1C
compound_5873023,C[C@H](CO)n1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_6063431,CC(C)c1nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c2n1C
compound_5814725,Cc1nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c2n1C
compound_5787578,COc1nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c2n1C(C)C
compound_6045901,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-n3cnc(C4CC4)c3)c21
compound_6055861,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(Br)c21
compound_5899627,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(C(=O)NC3CC3)c21
compound_5752352,COc1ccc(Cn2ncc(F)c2-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc3ncn(C(C)C)c23)cc1
compound_5981986,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CS(=O)(=O)C1
compound_5809741,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)c(F)c(Br)c21
compound_5854167,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cscn3)c21
compound_5925407,COc1ccc(CNc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc3ncn(C(C)C)c23)cc1
compound_5949279,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3noc(=O)[nH]3)c21
compound_5813241,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(C(N)=O)c21
compound_5765181,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)nc(-c3cncnc3)c21
compound_6008289,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cnn[nH]3)c21
compound_5957155,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3n[nH]cc3C#N)c21
compound_5750859,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)nc1n2C[C@@H](O)CC1
compound_5836865,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5772742,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CC1
compound_6037248,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CCC1
compound_5953875,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CCOC1
compound_5838571,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CCCC1
compound_5951797,C[C@H](CF)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5792986,C[C@@H](CO)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5920082,C[C@H](CO)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5953174,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2[C@H]1C[C@@H](F)C1
compound_5813056,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2[C@H]1C[C@H](F)C1
compound_5942322,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2CC1CC1
compound_5960689,COC[C@@H](C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5742003,COC[C@H](C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5880185,C[C@H](n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21)C(C)(C)O
compound_5807597,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CC[C@H]1O
compound_5860607,CC(C)(O)Cn1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5824497,C[C@@H](CF)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_6052865,C[C@@H]1C[C@H]1n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_6030952,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2C[C@H]1CCCO1
compound_5811808,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2C[C@@H]1CCCO1
compound_5932454,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2[C@@H]1CCOC1
compound_5749802,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2[C@H]1CCOC1
compound_5804919,C[C@H]1OCC[C@H]1n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5871986,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2ccn[nH]2)c2c(c1)ncn2C1CC1
compound_5933148,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncc(F)c2)c2c(c1)ncn2C1CC1
compound_5949927,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc3ncn(C4CC4)c23)cn1
compound_5909389,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CC(F)(F)C1
compound_5796191,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2[C@H]1C[C@H](O)C1
compound_6065458,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21
compound_6057436,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncc(F)c3)c21
compound_5939318,C[C@H](C1CC1)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5994365,C[C@@H](C1CC1)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_6005484,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc3ncn(C(C)C)c23)cn1
compound_5798717,C[C@H](CO)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21
compound_5741637,CC(C)(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5970078,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2CC(F)F
compound_5983799,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1(CO)CC1
compound_5792859,CC1(n2cnc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c32)CC1
compound_6062622,C[C@@H](CO)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21
compound_6015174,C[C@@H](C(F)F)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5770425,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncs3)c21
compound_5844916,C[C@H](C(F)F)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_6022103,C[C@H](O)Cn1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5903035,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2CC1COC1
compound_5878237,C[C@@H](O)Cn1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_6030053,C[C@@H](CC#N)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_6043487,C[C@H](CC#N)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5820246,CC(C1COC1)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5997882,C[C@@H](C(F)F)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21
compound_5927334,C[C@H](C(F)F)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21
compound_5758439,CC(C)c1nc2c(-c3cncnc3)cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2n1C
compound_6007885,Cc1nc2c(-c3cncc(F)c3)cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2n1C
compound_6040866,Cc1nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c2n1[C@H](C)CO
compound_5921329,CC(C)n1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_6036681,Cc1nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c2n1C1CC1
compound_5946082,Cc1nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c2n1C(C)C
compound_5758996,CC(C)n1c(C2CCOCC2)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5975178,Cn1c(C2CC2)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5888408,Cn1c(C(C)(C)O)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5785803,Cn1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5805786,Cn1c(C2CCC2)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5784849,Cn1c(CO)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5841002,C[C@@H]1Cn2c(nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c32)CO1
compound_5915572,C[C@H]1Cn2c(nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c32)CO1
compound_5759247,C[C@H]1COCc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c3n21
compound_5786882,C[C@@H]1COCc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c3n21
compound_5762572,CCOc1nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c2n1C(C)C
compound_6050823,C[C@H](CF)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21
compound_6014093,C[C@H](CF)n1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5870330,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3n[nH]cc3O)c21
compound_5885010,C[C@@H](CF)n1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5887188,C[C@@H](CF)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21
compound_6006609,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccnn3C)c21
compound_5909927,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn(C)n3)c21
compound_6033775,C[C@@H]1CCOc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c3n21
compound_5767266,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cnsc3)c21
compound_5901058,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cccnn3)c21
compound_5925822,CC(C)n1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cnsc3)c21
compound_5826999,C[C@@H]1CCSc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c3n21
compound_3976713,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)c1
